"cpc_subclass","year","appearance_count","appearance_count_log","alt_count","alt_log","group_count","group_log","yearly_degree","cumulative_degree","yearly_degree_log","cumulative_degree_log","degree","closeness","betweenness","eigenvector","degree_log","closeness_log","betweenness_log","eigenvector_log","funded_count","funded_log","log_economic_output","section","class","closeness_sqrt","eigenvector_sqrt","alt_sqrt"
"A63K",2005,5,1.79175946922805,7,2.07944154167984,10,2.39789527279837,2,2,1.09861228866811,1.09861228866811,4,0,0,0.00088454597357736,1.6094379124341,0,0,0.000884154993330673,0,0,12.2161813796785,"A","A63",0,0.0297413176166988,2.64575131106459
"B01B",2005,13,2.63905732961526,4,1.6094379124341,6,1.94591014905531,11,11,2.484906649788,2.484906649788,22,0,6.00041946971983,0.0069542698608202,3.13549421592915,0,1.94597007150562,0.00693020045185175,19,2.99573227355399,15.2566155863121,"B","B01",0,0.0833922649939442,2
"B01D",2005,4673,8.4497705150988,4,1.6094379124341,2721,7.90912218321141,229,229,5.4380793089232,5.4380793089232,458,0,13094.2760609973,0.112620924219537,6.12905021006055,0,9.48000683812451,0.106718425078958,3253,8.08764028777898,14.7060132473491,"B","B01",0,0.335590411393915,2
"B01F",2005,1218,7.10578612948127,4,1.6094379124341,1277,7.15305163493748,140,140,4.94875989037817,4.94875989037817,280,0,2815.18992230406,0.0801529224191161,5.63835466933375,0,7.94314015900371,0.0771026259450412,547,6.30627528694802,15.1424293955376,"B","B01",0,0.28311291461026,2
"B01J",2005,4860,8.48899945704546,4,1.6094379124341,2561,7.84854348245668,191,191,5.25749537202778,5.25749537202778,382,0,8576.30299676107,0.100626687623208,5.94803498918065,0,9.05687480702625,0.095879733598863,4593,8.43250638324904,15.3196210269056,"B","B01",0,0.317217098566908,2
"B01L",2005,714,6.57228254269401,4,1.6094379124341,317,5.76205138278018,81,81,4.40671924726425,4.40671924726425,162,0,479.627194475832,0.057767189585379,5.09375020080676,0,6.17509190612898,0.0561602615712006,2031,7.61677580869837,15.0996991177573,"B","B01",0,0.240348059250286,2
"B02B",2005,18,2.94443897916644,1,0.693147180559945,18,2.94443897916644,5,5,1.79175946922805,1.79175946922805,10,0,0.579062159214831,0.00158858178434189,2.39789527279837,0,0.456831100689197,0.00158732132301988,5,1.79175946922805,15.0933949934301,"B","B02",0,0.0398570167516573,1
"B02C",2005,214,5.37063802812766,1,0.693147180559945,338,5.82600010738045,58,58,4.07753744390572,4.07753744390572,116,0,1012.63120139794,0.0292725726560514,4.76217393479776,0,6.92129441128566,0.0288523125967404,37,3.63758615972639,14.5463387274451,"B","B02",0,0.171092292801433,1
"B03B",2005,48,3.89182029811063,2,1.09861228866811,77,4.35670882668959,37,37,3.63758615972639,3.63758615972639,74,0,432.02524468299,0.0181039419633716,4.31748811353631,0,6.0707960281113,0.0179420170058191,56,4.04305126783455,14.5209248190104,"B","B03",0,0.134550889864659,1.4142135623731
"B03C",2005,212,5.36129216570943,2,1.09861228866811,147,4.99721227376411,40,40,3.71357206670431,3.71357206670431,80,0,169.405165523446,0.0259322148650341,4.39444915467244,0,5.13817892804048,0.0256016771830244,309,5.73657229747919,14.8078193726516,"B","B03",0,0.161034825006997,1.4142135623731
"B03D",2005,68,4.23410650459726,2,1.09861228866811,76,4.34380542185368,14,14,2.70805020110221,2.70805020110221,28,0,16.266500231347,0.00745187870184713,3.36729582998647,0,2.84876822143969,0.00742425062291933,48,3.89182029811063,14.572960758393,"B","B03",0,0.0863242648497346,1.4142135623731
"B04B",2005,130,4.87519732320115,1,0.693147180559945,97,4.58496747867057,17,17,2.89037175789616,2.89037175789616,34,0,12.2460346902318,0.013060865080014,3.55534806148941,0,2.58369823898068,0.0129763074497435,37,3.63758615972639,15.2048843469673,"B","B04",0,0.114284141857101,1
"B04C",2005,84,4.44265125649032,1,0.693147180559945,45,3.8286413964891,13,13,2.63905732961526,2.63905732961526,26,0,16.3242353022889,0.00814272000194639,3.29583686600433,0,2.85210640570582,0.00810974693015888,25,3.25809653802148,14.2790060930171,"B","B04",0,0.0902370212382168,1
"B05B",2005,971,6.87935580446044,2,1.09861228866811,698,6.54965074223381,128,128,4.85981240436167,4.85981240436167,256,0,2301.49311892001,0.0755061518326543,5.54907608489522,0,7.74174777959949,0.0727913896838627,321,5.77455154554441,15.1108437302907,"B","B05",0,0.274783827458339,1.4142135623731
"B05C",2005,287,5.66296048013595,2,1.09861228866811,243,5.4971682252932,64,64,4.17438726989564,4.17438726989564,128,0,341.353967660426,0.0438968880040423,4.85981240436167,0,5.8358451949856,0.0429607183030838,97,4.58496747867057,15.3292332862691,"B","B05",0,0.209515841892785,1.4142135623731
"B05D",2005,297,5.6970934865054,2,1.09861228866811,295,5.69035945432406,89,89,4.49980967033027,4.49980967033027,178,0,732.12362454938,0.059153145988388,5.18738580584075,0,6.5973143432585,0.0574696699393315,650,6.47850964220857,15.3851725951711,"B","B05",0,0.243214197752491,1.4142135623731
"B06B",2005,97,4.58496747867057,0,0,85,4.45434729625351,38,38,3.66356164612965,3.66356164612965,76,0,76.914025070574,0.0269999447765473,4.34380542185368,0,4.35560597608842,0.0266418771748007,269,5.59842195899838,15.1683889015304,"B","B06",0,0.164316599211849,0
"B07B",2005,149,5.01063529409626,1,0.693147180559945,110,4.70953020131233,39,39,3.68887945411394,3.68887945411394,78,0,329.705457705978,0.0204071108074198,4.36944785246702,0,5.80122812334711,0.0202016759082589,29,3.40119738166216,15.0226583175028,"B","B07",0,0.142853459207048,1
"B07C",2005,123,4.82028156560504,1,0.693147180559945,105,4.66343909411207,35,35,3.58351893845611,3.58351893845611,70,0,144.884511416829,0.0219136057829861,4.26267987704132,0,4.98281529099581,0.0216769537493562,64,4.17438726989564,15.3483049659386,"B","B07",0,0.148032448412455,1
"B08B",2005,672,6.51174532964473,0,0,209,5.34710753071747,154,154,5.04342511691925,5.04342511691925,308,0,4174.70127357658,0.0898227963699141,5.73334127689775,0,8.33703759289856,0.0860151108870764,230,5.44241771052179,15.1281883763604,"B","B08",0,0.299704515097644,0
"B09B",2005,69,4.24849524204936,1,0.693147180559945,57,4.06044301054642,43,43,3.78418963391826,3.78418963391826,86,0,365.494509522597,0.0210342511410819,4.46590811865458,0,5.90398354037574,0.0208160852810486,129,4.86753445045558,15.2141966225601,"B","B09",0,0.145031896978154,1
"B09C",2005,120,4.79579054559674,1,0.693147180559945,15,2.77258872223978,35,35,3.58351893845611,3.58351893845611,70,0,158.665008556149,0.0171792077871163,4.26267987704132,0,5.07307792386309,0.0170333137229356,272,5.60947179518496,15.1601336325462,"B","B09",0,0.131069476946833,1
"B21B",2005,90,4.51085950651685,8,2.19722457733622,465,6.14418563412565,25,25,3.25809653802148,3.25809653802148,50,0,46.3255383875368,0.015396657799493,3.93182563272433,0,3.85705007341814,0.0152793320145059,16,2.83321334405622,15.2600922506307,"B","B21",0,0.124083269619611,2.82842712474619
"B21C",2005,199,5.29831736654804,8,2.19722457733622,227,5.42934562895444,64,64,4.17438726989564,4.17438726989564,128,0,724.857040119226,0.0370095340571194,4.85981240436167,0,6.58735308099827,0.0363411230885593,73,4.30406509320417,15.3386825575464,"B","B21",0,0.192378621621841,2.82842712474619
"B21D",2005,476,6.16751649088834,8,2.19722457733622,481,6.1779441140506,86,86,4.46590811865458,4.46590811865458,172,0,1196.24895412486,0.0516382361177016,5.15329159449778,0,7.08778166565781,0.0503491731571446,124,4.8283137373023,15.2495188867576,"B","B21",0,0.227240480807671,2.82842712474619
"B21F",2005,62,4.14313472639153,8,2.19722457733622,99,4.60517018598809,36,36,3.61091791264422,3.61091791264422,72,0,187.813708385096,0.0206005787885972,4.29045944114839,0,5.24076085904748,0.0203912567537825,14,2.70805020110221,15.3192347088022,"B","B21",0,0.14352901723553,2.82842712474619
"B21G",2005,6,1.94591014905531,8,2.19722457733622,28,3.36729582998647,3,3,1.38629436111989,1.38629436111989,6,0,0.216896453903121,0.00156187572946384,1.94591014905531,0,0.196303727315054,0.001560657270123,1,0.693147180559945,15.3851725951711,"B","B21",0,0.0395205734961405,2.82842712474619
"B21H",2005,19,2.99573227355399,8,2.19722457733622,52,3.97029191355212,12,12,2.56494935746154,2.56494935746154,24,0,4.35968578674539,0.00617200452066044,3.2188758248682,0,1.67890535148852,0.00615303571113195,5,1.79175946922805,15.3278889386931,"B","B21",0,0.0785621061368676,2.82842712474619
"B21J",2005,178,5.18738580584075,8,2.19722457733622,121,4.80402104473326,41,41,3.73766961828337,3.73766961828337,82,0,296.701094014286,0.0256192762616942,4.4188406077966,0,5.69608994290341,0.0252966021145989,39,3.68887945411394,15.2789178295689,"B","B21",0,0.160060226982515,2.82842712474619
"B21K",2005,97,4.58496747867057,8,2.19722457733622,112,4.72738781871234,36,36,3.61091791264422,3.61091791264422,72,0,86.4621506251497,0.0237444530533429,4.29045944114839,0,4.47120613549665,0.0234669379075503,25,3.25809653802148,15.3540213316949,"B","B21",0,0.154092352351903,2.82842712474619
"B21L",2005,23,3.17805383034795,8,2.19722457733622,27,3.3322045101752,12,12,2.56494935746154,2.56494935746154,24,0,6.61218754593686,0.00637891441330435,3.2188758248682,0,2.02975058732493,0.00635865524743928,0,0,15.3041502591691,"B","B21",0,0.0798681063585731,2.82842712474619
"B22C",2005,154,5.04342511691925,2,1.09861228866811,163,5.0998664278242,30,30,3.43398720448515,3.43398720448515,60,0,62.7729543344054,0.0198069022156045,4.11087386417331,0,4.15532918722029,0.0196132978211567,146,4.99043258677874,15.3622895629128,"B","B22",0,0.140736996612847,1.4142135623731
"B22D",2005,448,6.10702288774225,2,1.09861228866811,402,5.99893656194668,60,60,4.11087386417331,4.11087386417331,120,0,293.527722802903,0.0386561667818754,4.79579054559674,0,5.68537313381538,0.0379277302859667,274,5.61677109766657,15.3495553661048,"B","B22",0,0.196611715779796,1.4142135623731
"B22F",2005,374,5.92692602597041,2,1.09861228866811,409,6.01615715969835,88,88,4.48863636973214,4.48863636973214,176,0,510.868732952737,0.0602263177967467,5.17614973257383,0,6.23806821121661,0.0584823926899456,1142,7.04141166379481,15.3851725951711,"B","B22",0,0.24541050873332,1.4142135623731
"B23B",2005,320,5.77144112313002,8,2.19722457733622,1022,6.93049476595163,51,51,3.95124371858143,3.95124371858143,102,0,505.748287217839,0.0313566443394373,4.63472898822964,0,6.2280144053912,0.0308750660128175,128,4.85981240436167,15.253724509408,"B","B23",0,0.177078074135217,2.82842712474619
"B23C",2005,121,4.80402104473326,8,2.19722457733622,436,6.07993319509559,20,20,3.04452243772342,3.04452243772342,40,0,100.504601162301,0.0110237997958758,3.71357206670431,0,4.62010412910268,0.0109634806078165,32,3.49650756146648,15.2650418635241,"B","B23",0,0.104994284586714,2.82842712474619
"B23D",2005,342,5.83773044716594,8,2.19722457733622,481,6.1779441140506,70,70,4.26267987704132,4.26267987704132,140,0,989.613396759116,0.035409224895582,4.94875989037817,0,6.89832434394631,0.0347967349452811,56,4.04305126783455,15.2901842972185,"B","B23",0,0.188173390508812,2.82842712474619
"B23F",2005,26,3.29583686600433,8,2.19722457733622,159,5.07517381523383,8,8,2.19722457733622,2.19722457733622,16,0,1.35179119751759,0.00366840177718606,2.83321334405622,0,0.855177249529856,0.00366168960168254,8,2.19722457733622,15.3851725951711,"B","B23",0,0.0605673325909772,2.82842712474619
"B23G",2005,10,2.39789527279837,8,2.19722457733622,145,4.98360662170834,5,5,1.79175946922805,1.79175946922805,10,0,2.07893736557382,0.00192193336349892,2.39789527279837,0,1.1245845262781,0.00192008881259661,2,1.09861228866811,15.0875445042975,"B","B23",0,0.0438398604411433,2.82842712474619
"B23H",2005,151,5.02388052084628,8,2.19722457733622,86,4.46590811865458,20,20,3.04452243772342,3.04452243772342,40,0,22.1115186618088,0.0143018600194434,3.71357206670431,0,3.1403311366148,0.0142005531942898,65,4.18965474202643,15.3393650889104,"B","B23",0,0.119590384310125,2.82842712474619
"B23K",2005,2042,7.62217459481762,8,2.19722457733622,782,6.6631326959908,161,161,5.08759633523238,5.08759633523238,322,0,4557.40832544365,0.0986233947164301,5.77765232322266,0,8.424728790138,0.0940579367264359,1084,6.98933526597456,15.3492264230099,"B","B23",0,0.314043619130257,2.82842712474619
"B23P",2005,210,5.35185813347607,8,2.19722457733622,136,4.91998092582813,88,88,4.48863636973214,4.48863636973214,176,0,1143.16443796004,0.0510917286109971,5.17614973257383,0,7.04242990108577,0.0498293655468691,278,5.63121178182137,15.300204939307,"B","B23",0,0.226034795133398,2.82842712474619
"B23Q",2005,591,6.38350663488401,8,2.19722457733622,659,6.49223983502047,78,78,4.36944785246702,4.36944785246702,156,0,1197.04613871691,0.0424042778113073,5.05624580534831,0,7.08844729105307,0.0415298506298507,154,5.04342511691925,15.1522043738743,"B","B23",0,0.205922990001863,2.82842712474619
"B24B",2005,1800,7.49609734517596,2,1.09861228866811,535,6.2841341610708,96,96,4.57471097850338,4.57471097850338,192,0,1678.82694219235,0.0613309492077298,5.26269018890489,0,7.42644605649156,0.0595237329620031,194,5.27299955856375,15.2554601900704,"B","B24",0,0.24765086151219,1.4142135623731
"B24C",2005,123,4.82028156560504,2,1.09861228866811,70,4.26267987704132,31,31,3.46573590279973,3.46573590279973,62,0,35.8599827966159,0.0220596551957251,4.14313472639153,0,3.60712648551926,0.0218198611109893,33,3.52636052461616,15.3151586875122,"B","B24",0,0.148524931226125,1.4142135623731
"B24D",2005,264,5.57972982598622,2,1.09861228866811,128,4.85981240436167,41,41,3.73766961828337,3.73766961828337,82,0,242.375173300233,0.0271081046840737,4.4188406077966,0,5.49460417576292,0.0267471880007379,28,3.36729582998647,15.3851725951711,"B","B24",0,0.16464539071615,1.4142135623731
"B25B",2005,929,6.8351845861473,6,1.94591014905531,268,5.59471137960184,102,102,4.63472898822964,4.63472898822964,204,0,1979.25280681821,0.0543592343532331,5.32300997913841,0,7.59097979574937,0.0529332216071183,167,5.12396397940326,15.3851725951711,"B","B25",0,0.233150668781441,2.44948974278318
"B25C",2005,199,5.29831736654804,6,1.94591014905531,99,4.60517018598809,31,31,3.46573590279973,3.46573590279973,62,0,266.108127488731,0.0144516956076399,4.14313472639153,0,5.58765354828918,0.0143482651606383,3,1.38629436111989,15.3851725951711,"B","B25",0,0.120215205392828,2.44948974278318
"B25D",2005,98,4.59511985013459,6,1.94591014905531,222,5.40717177146012,23,23,3.17805383034795,3.17805383034795,46,0,44.8526082347658,0.010996989189804,3.85014760171006,0,3.82543208333895,0.0109369619822719,18,2.94443897916644,15.3851725951711,"B","B25",0,0.104866530360282,2.44948974278318
"B25F",2005,135,4.91265488573605,6,1.94591014905531,22,3.13549421592915,34,34,3.55534806148941,3.55534806148941,68,0,148.169641652068,0.0150570386328906,4.23410650459726,0,5.00508419288413,0.0149448066122607,9,2.30258509299405,15.3851725951711,"B","B25",0,0.122707125436507,2.44948974278318
"B25G",2005,122,4.81218435537242,6,1.94591014905531,41,3.73766961828337,33,33,3.52636052461616,3.52636052461616,66,0,237.842421959867,0.0182621090214977,4.20469261939097,0,5.4758040121393,0.0180973594683078,15,2.77258872223978,15.3851726951711,"B","B25",0,0.135137370928613,2.44948974278318
"B25H",2005,160,5.08140436498446,6,1.94591014905531,43,3.78418963391826,40,40,3.71357206670431,3.71357206670431,80,0,306.972904694287,0.0186919023502084,4.39444915467244,0,5.73001180733204,0.0185193555788626,12,2.56494935746154,15.2678846058843,"B","B25",0,0.136718332165838,2.44948974278318
"B25J",2005,325,5.78689738136671,6,1.94591014905531,302,5.71373280550937,76,76,4.34380542185368,4.34380542185368,152,0,875.528626713114,0.0482328173132541,5.03043792139244,0,6.77596936408251,0.047105715151182,814,6.70318811324086,15.3851725951711,"B","B25",0,0.219619710666538,2.44948974278318
"B26B",2005,304,5.72031177660741,2,1.09861228866811,192,5.26269018890489,43,43,3.78418963391826,3.78418963391826,86,0,283.919618733736,0.0212142936760264,4.46590811865458,0,5.65220710095727,0.0209924032281152,9,2.30258509299405,15.3851725951711,"B","B26",0,0.145651274199804,1.4142135623731
"B26D",2005,317,5.76205138278018,2,1.09861228866811,268,5.59471137960184,67,67,4.21950770517611,4.21950770517611,134,0,1135.68744371954,0.0372195957646454,4.90527477843843,0,7.03587356037454,0.0365436674509193,47,3.87120101090789,15.3851725951711,"B","B26",0,0.192923808185111,1.4142135623731
"B26F",2005,101,4.62497281328427,2,1.09861228866811,86,4.46590811865458,55,55,4.02535169073515,4.02535169073515,110,0,558.441415713381,0.0339715739014028,4.70953020131233,0,6.32693881398261,0.033407284317049,25,3.25809653802148,15.3851725951711,"B","B26",0,0.1843137919457,1.4142135623731
"B27B",2005,132,4.89034912822175,10,2.39789527279837,164,5.10594547390058,29,29,3.40119738166216,3.40119738166216,58,0,113.115442649666,0.0122372558578503,4.07753744390572,0,4.73721059082712,0.0121629859351972,3,1.38629436111989,14.9375067257856,"B","B27",0,0.11062213095873,3.16227766016838
"B27C",2005,41,3.73766961828337,10,2.39789527279837,33,3.52636052461616,15,15,2.77258872223978,2.77258872223978,30,0,18.847851406688,0.00461792287305942,3.43398720448515,0,2.98809575979799,0.00460729298001678,2,1.09861228866811,14.6749439041755,"B","B27",0,0.0679553005516083,3.16227766016838
"B27D",2005,19,2.99573227355399,10,2.39789527279837,16,2.83321334405622,16,16,2.83321334405622,2.83321334405622,32,0,50.6835221682121,0.00783204632794617,3.49650756146648,0,3.94513901056168,0.00780153506000227,1,0.693147180559945,15.242246805828,"B","B27",0,0.0884988493029495,3.16227766016838
"B27F",2005,48,3.89182029811063,10,2.39789527279837,43,3.78418963391826,15,15,2.77258872223978,2.77258872223978,30,0,80.3153983298272,0.00512751647192454,3.43398720448515,0,4.39833539997048,0.00511441552380748,3,1.38629436111989,15.197935479458,"B","B27",0,0.071606678961704,3.16227766016838
"B27G",2005,44,3.80666248977032,10,2.39789527279837,39,3.68887945411394,22,22,3.13549421592915,3.13549421592915,44,0,59.6593333213806,0.0110308977305135,3.80666248977032,0,4.10527351178429,0.0109705011247655,2,1.09861228866811,15.2395221185776,"B","B27",0,0.105028080676139,3.16227766016838
"B27J",2005,2,1.09861228866811,10,2.39789527279837,6,1.94591014905531,2,2,1.09861228866811,1.09861228866811,4,0,0,0.00161368466804621,1.6094379124341,0,0,0.00161238407791576,0,0,14.24646172443,"B","B27",0,0.0401706941444408,3.16227766016838
"B27K",2005,18,2.94443897916644,10,2.39789527279837,95,4.56434819146784,10,10,2.39789527279837,2.39789527279837,20,0,7.4600826868192,0.0070432233742916,3.04452243772342,0,2.13535894742607,0.00701853572915771,9,2.30258509299405,13.2007812021151,"B","B27",0,0.0839239141978709,3.16227766016838
"B27L",2005,22,3.13549421592915,10,2.39789527279837,43,3.78418963391826,9,9,2.30258509299405,2.30258509299405,18,0,4.41867566593289,0.00448811479395758,2.94443897916644,0,1.68985144351636,0.00447807324064129,9,2.30258509299405,14.8509286523269,"B","B27",0,0.0669933936590585,3.16227766016838
"B27M",2005,43,3.78418963391826,10,2.39789527279837,39,3.68887945411394,24,24,3.2188758248682,3.2188758248682,48,0,88.7793597699899,0.0107345659833876,3.89182029811063,0,4.49735510223001,0.0106773595566001,2,1.09861228866811,14.4010167724646,"B","B27",0,0.103607750595154,3.16227766016838
"B27N",2005,59,4.0943445622221,10,2.39789527279837,43,3.78418963391826,27,27,3.3322045101752,3.3322045101752,54,0,80.0891711979892,0.0162760632291883,4.00733318523247,0,4.39554942813705,0.0161450280250041,17,2.89037175789616,15.0190196794379,"B","B27",0,0.12757767527741,3.16227766016838
"B28B",2005,176,5.17614973257383,2,1.09861228866811,404,6.00388706710654,38,38,3.66356164612965,3.66356164612965,76,0,247.237793994147,0.02503884712486,4.34380542185368,0,5.51438713351567,0.0247305115062082,158,5.06890420222023,15.3851725951711,"B","B28",0,0.158236680718663,1.4142135623731
"B28C",2005,51,3.95124371858143,2,1.09861228866811,230,5.44241771052179,24,24,3.2188758248682,3.2188758248682,48,0,43.8551011308816,0.0145873473246365,3.89182029811063,0,3.80343731962651,0.0144819754681567,4,1.6094379124341,15.3851725951711,"B","B28",0,0.120778091244383,1.4142135623731
"B28D",2005,152,5.03043792139244,2,1.09861228866811,98,4.59511985013459,35,35,3.58351893845611,3.58351893845611,70,0,221.470712497215,0.0201516047144723,4.26267987704132,0,5.40479546371641,0.0199512483245396,38,3.66356164612965,15.3269765749044,"B","B28",0,0.141956347918902,1.4142135623731
"B29B",2005,332,5.80814248998044,4,1.6094379124341,291,5.67675380226828,67,67,4.21950770517611,4.21950770517611,134,0,370.513936274104,0.0455396441722324,4.90527477843843,0,5.91758637697803,0.0445331580315732,135,4.91265488573605,15.3462291133432,"B","B29",0,0.213400197216948,2
"B29C",2005,5316,8.57866451350434,4,1.6094379124341,4509,8.41405243249672,262,262,5.57215403217776,5.57215403217776,524,0,11976.5498492575,0.143294553253858,6.26339826259162,0,9.39078933065699,0.133914053497637,1916,7.55851674304564,15.3851724951711,"B","B29",0,0.378542670321139,2
"B29D",2005,463,6.13988455222626,4,1.6094379124341,489,6.19440539110467,80,80,4.39444915467244,4.39444915467244,160,0,440.578679435582,0.0565036153963937,5.08140436498446,0,6.09035621353373,0.0549649801186573,271,5.605802066296,15.3851725951711,"B","B29",0,0.23770489140191,2
"B30B",2005,178,5.18738580584075,0,0,264,5.57972982598622,60,60,4.11087386417331,4.11087386417331,120,0,639.189755638718,0.0393305591675887,4.79579054559674,0,6.4617646255938,0.0385768127858392,67,4.21950770517611,15.3851724951711,"B","B30",0,0.198319336343153,0
